Dates,Beta,Dividend Yield,Earnings Quality,Earnings Yield,Growth,Leverage,Liquidity,Long-Term Reversal,Management Quality,Mid Capitalization,Momentum,Profitability,Prospect,Residual Volatility,Size,Value
2004/03/09,-0.00317804,-0.00094835,0.00047429,0.00182339,0.00031823,-0.00061762,-0.00068413,-0.00051204,0.00010698,-0.00103848,-0.00144078,0.00003488,0.00031249,-0.00332145,0.00070164,-0.00029171
2004/03/10,-0.00583361,-0.00057908,0.00007099,-0.00007499,0.00017675,0.00013578,-0.00031422,-0.00070689,-0.00042040,-0.00104446,-0.00030489,0.00134095,0.00055859,-0.00317686,0.00061826,-0.00014545
2004/03/11,-0.00077978,-0.00118360,0.00004014,0.00004844,0.00117582,0.00101981,-0.00059888,-0.00078855,0.00015305,-0.00020020,-0.00130090,0.00014005,-0.00034329,-0.00065552,-0.00125673,-0.00052088
2004/03/12,0.00799076,-0.00035419,-0.00048742,0.00042486,-0.00002754,-0.00077375,0.00039380,0.00063291,0.00082155,-0.00193103,0.00052234,-0.00129639,-0.00017865,-0.00026428,-0.00223290,-0.00083323
2004/03/15,-0.01020487,-0.00090684,0.00003245,0.00096718,0.00039706,0.00089765,0.00086172,-0.00136920,0.00091540,0.00128090,-0.00029977,0.00015356,0.00051906,-0.00117833,0.00259733,0.00060491
2004/03/16,0.00281964,0.00033683,-0.00004893,0.00130335,0.00072146,-0.00055045,-0.00000327,-0.00006557,0.00070057,0.00064539,-0.00120144,0.00072577,-0.00032212,-0.00009501,0.00208239,0.00041124
2004/03/17,0.00631170,0.00074069,0.00119274,-0.00179636,0.00025994,-0.00084557,0.00064068,0.00017312,0.00058079,-0.00032218,0.00287405,0.00027419,0.00036058,0.00179723,-0.00124503,0.00057590
2004/03/18,-0.00381292,0.00023132,0.00010062,0.00051471,0.00009542,0.00038702,0.00123703,0.00004848,-0.00002440,0.00029149,0.00044123,-0.00134770,0.00002325,0.00055121,0.00096704,0.00058542
2004/03/19,-0.00350117,0.00008553,-0.00019807,0.00049113,0.00060651,-0.00014442,0.00010105,-0.00006990,-0.00040012,0.00095600,0.00087589,-0.00009888,-0.00024714,-0.00087966,-0.00152041,0.00067721
2004/03/22,-0.00461531,-0.00071724,0.00003863,0.00094070,-0.00068950,-0.00045050,-0.00007382,-0.00046423,-0.00013193,-0.00013351,-0.00194320,0.00127557,0.00015621,-0.00209960,0.00190105,0.00098303
2004/03/23,0.00047140,0.00053951,0.00068879,0.00113294,-0.00094083,-0.00060394,-0.00027507,-0.00003645,0.00003384,-0.00044469,0.00065864,-0.00099713,0.00026127,0.00001139,-0.00173698,-0.00007713
2004/03/24,-0.00086524,-0.00000853,0.00129446,-0.00006344,0.00046061,-0.00050083,-0.00041274,-0.00058114,-0.00084203,-0.00011833,0.00015384,0.00005905,0.00006258,0.00035143,0.00069024,0.00004703
2004/03/25,0.01051521,0.00097459,0.00011689,-0.00017396,0.00093734,-0.00142390,0.00063782,-0.00030126,0.00106950,0.00119123,0.00041540,-0.00023641,-0.00059996,0.00259259,-0.00040222,-0.00041511
2004/03/26,0.00136797,-0.00028267,-0.00119204,0.00114213,0.00044887,-0.00035185,-0.00020783,0.00090338,-0.00022853,0.00068798,0.00150282,-0.00061425,0.00011366,0.00207697,-0.00087002,0.00082186
2004/03/29,0.00444132,-0.00028263,-0.00016986,0.00070992,-0.00102157,-0.00024037,-0.00006655,0.00049940,0.00053884,-0.00115695,0.00145942,-0.00046431,0.00039062,0.00059978,-0.00110560,-0.00045958
2004/03/30,0.00043214,0.00006317,-0.00031261,-0.00082853,0.00041688,-0.00033846,0.00093420,-0.00040589,0.00031965,-0.00085550,0.00182639,-0.00106602,0.00027208,0.00124423,-0.00135279,-0.00017879
2004/03/31,-0.00234652,-0.00056472,0.00045271,-0.00073560,-0.00181758,-0.00015453,-0.00111643,-0.00005875,0.00031390,0.00186643,0.00047354,-0.00053940,0.00038817,0.00080724,-0.00130242,0.00032351
2004/04/01,0.00275957,0.00031841,0.00071900,0.00076528,0.00058512,-0.00015673,-0.00075526,0.00010357,-0.00018946,0.00061420,0.00032190,-0.00038861,-0.00035697,0.00031541,-0.00091204,-0.00008921
2004/04/02,0.00533177,-0.00152959,0.00009988,-0.00400900,-0.00074377,-0.00274163,-0.00139043,0.00108166,0.00126400,0.00037077,-0.00054576,0.00034809,-0.00029151,0.00176462,-0.00025805,0.00025394
2004/04/05,0.00244611,-0.00083318,0.00119999,-0.00004055,0.00119456,-0.00069438,-0.00048194,0.00014693,-0.00017721,-0.00034123,-0.00099575,-0.00123983,-0.00042975,-0.00003176,0.00030710,-0.00022790
2004/04/06,-0.00337974,-0.00060266,-0.00094814,0.00186486,-0.00030603,0.00011511,0.00195477,-0.00029457,0.00022120,0.00086934,-0.00002088,-0.00048510,0.00073142,-0.00017694,0.00166676,0.00050433
2004/04/07,-0.00067052,-0.00014119,0.00029633,-0.00080568,-0.00011640,-0.00049558,0.00019118,-0.00045088,0.00010871,-0.00033962,0.00000052,0.00044057,-0.00011024,-0.00011326,-0.00341733,-0.00023155
2004/04/08,-0.00086383,-0.00006267,-0.00012118,-0.00085505,0.00208278,-0.00021023,0.00081131,0.00094251,0.00041474,-0.00033325,0.00130644,0.00091836,-0.00059793,-0.00021558,0.00192256,0.00064001
2004/04/09,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2004/04/12,0.00195202,-0.00198744,0.00053782,-0.00239996,0.00013152,-0.00054119,-0.00123520,0.00038891,0.00014063,-0.00145053,-0.00026192,0.00115354,0.00032893,-0.00149987,0.00075727,0.00095303
2004/04/13,-0.00563944,-0.00057332,-0.00049384,0.00104265,-0.00070247,0.00016180,-0.00032532,-0.00027268,-0.00030210,-0.00006110,-0.00140265,0.00028479,-0.00011746,-0.00051654,0.00151090,-0.00019587
2004/04/14,0.00059424,-0.00032526,-0.00032373,-0.00074751,-0.00009560,-0.00066724,0.00041382,-0.00060173,0.00036279,-0.00057363,-0.00232871,0.00125474,0.00006487,-0.00038802,0.00198454,0.00036291
2004/04/15,-0.00437096,0.00098391,-0.00054117,-0.00081747,-0.00053618,0.00009017,0.00090381,0.00035934,-0.00044728,-0.00043462,-0.00077053,-0.00032036,-0.00009012,-0.00201254,-0.00008136,-0.00010290
2004/04/16,-0.00165445,-0.00055368,-0.00018160,-0.00048600,-0.00156717,0.00049099,0.00051676,-0.00009575,-0.00009893,-0.00055184,0.00151072,-0.00025649,-0.00098756,-0.00195751,0.00034649,0.00068595
2004/04/19,0.00328151,0.00073241,0.00004759,-0.00105406,0.00108279,0.00000102,0.00078772,-0.00151274,-0.00000434,-0.00040336,0.00116973,0.00017302,-0.00014618,0.00100125,-0.00030412,0.00003359
2004/04/20,-0.00522939,0.00014242,0.00101312,0.00059886,0.00037963,0.00137271,-0.00174132,-0.00081319,0.00058636,0.00161187,-0.00046900,0.00016450,0.00056467,-0.00132800,-0.00033992,0.00087591
2004/04/21,0.00451424,-0.00025017,0.00011332,-0.00014315,-0.00070212,0.00035099,-0.00016134,-0.00016762,0.00030213,-0.00073039,0.00000682,-0.00118414,0.00060553,-0.00070598,-0.00079338,0.00097057
2004/04/22,0.00277932,0.00081754,0.00044566,-0.00101220,0.00231866,0.00115602,0.00045329,-0.00085582,0.00082984,0.00005522,0.00136978,-0.00003498,0.00037249,-0.00059471,0.00072414,-0.00040312
2004/04/23,-0.00196001,-0.00164619,0.00030216,-0.00017286,0.00094811,-0.00187447,0.00033770,0.00093012,0.00118016,-0.00019927,-0.00086349,-0.00065270,0.00055320,0.00002070,0.00092642,0.00112839
2004/04/26,-0.00150805,0.00027025,-0.00237470,-0.00056969,-0.00118398,0.00089938,-0.00103197,-0.00096411,0.00034893,-0.00024916,0.00162035,-0.00231783,-0.00103691,0.00093135,0.00058970,-0.00175049
2004/04/27,-0.00070596,-0.00043081,-0.00047433,-0.00093673,-0.00060365,-0.00072970,-0.00048187,-0.00049117,-0.00088441,-0.00165674,-0.00221860,0.00160989,0.00072157,-0.00260013,0.00031235,0.00047436
2004/04/28,-0.00605503,-0.00016678,0.00100532,-0.00047026,-0.00042349,0.00111165,0.00011402,-0.00022992,-0.00030477,0.00038919,-0.00135654,0.00130341,0.00075403,-0.00229605,0.00130617,0.00040965
2004/04/29,-0.00516247,-0.00139135,0.00091953,0.00076696,0.00032013,0.00087130,-0.00059217,-0.00077331,-0.00062042,-0.00179001,-0.00188323,0.00139023,0.00052433,-0.00315606,0.00148715,-0.00098647
2004/04/30,-0.00738128,0.00004586,-0.00058470,0.00016723,-0.00050650,-0.00140997,-0.00107081,0.00085963,0.00002827,0.00004307,-0.00044600,0.00036622,-0.00024485,-0.00245873,0.00109752,0.00014893
2004/05/03,0.00347488,0.00047042,0.00008399,0.00037843,0.00037385,0.00065179,0.00013726,0.00063814,0.00001050,0.00097524,0.00198762,0.00065731,0.00004507,-0.00022551,0.00065043,-0.00083837
2004/05/04,0.00347700,0.00040401,0.00184717,0.00151234,-0.00059038,-0.00006208,0.00028468,0.00109585,-0.00106171,0.00018988,0.00102882,0.00019940,0.00051377,0.00153857,-0.00192643,0.00131764
2004/05/05,0.00087687,0.00122381,-0.00056933,0.00078627,0.00117967,0.00003038,0.00048657,-0.00002612,-0.00006804,0.00343307,0.00158273,-0.00090411,-0.00036306,0.00128069,0.00043654,-0.00122108
2004/05/06,-0.00375350,-0.00030856,0.00057398,0.00067792,-0.00062636,-0.00014737,-0.00044215,-0.00036747,0.00028569,-0.00096783,-0.00091010,0.00081874,0.00024742,-0.00214037,0.00071427,0.00049629
2004/05/07,-0.00526420,-0.00100970,0.00022877,-0.00107465,-0.00067562,-0.00068054,-0.00102055,0.00037124,0.00057079,-0.00017781,-0.00026043,0.00042648,-0.00052216,0.00009572,0.00230209,0.00085776
2004/05/10,-0.00278202,-0.00088401,0.00032217,0.00098432,-0.00125339,-0.00028191,0.00033605,0.00038842,0.00056006,-0.00073935,-0.00367870,0.00146481,-0.00009568,-0.00359895,0.00134069,-0.00067596
2004/05/11,0.00751963,-0.00038162,-0.00097181,0.00016962,0.00220497,0.00067682,-0.00020895,-0.00106251,0.00057797,-0.00040134,0.00076186,0.00142144,-0.00050044,0.00155716,-0.00120537,0.00093825
2004/05/12,0.00019812,0.00052052,-0.00069662,0.00102007,0.00001687,-0.00028416,-0.00014110,0.00010213,0.00063465,-0.00171778,0.00006233,-0.00046646,-0.00076918,-0.00173693,0.00074775,-0.00009650
2004/05/13,-0.00119108,0.00065026,0.00032595,0.00019457,0.00154538,0.00089576,0.00067907,-0.00009811,0.00079171,0.00330952,0.00111339,0.00021499,-0.00038815,0.00156805,0.00050093,0.00024291
2004/05/14,-0.00406630,-0.00028611,-0.00109646,0.00089429,-0.00021778,-0.00005527,0.00041797,-0.00009262,-0.00017177,0.00005775,0.00109385,0.00038661,0.00069614,-0.00171415,0.00149674,0.00055300
2004/05/17,-0.00352404,0.00150170,0.00013588,-0.00000023,0.00169876,-0.00039898,-0.00065962,0.00026480,-0.00006437,0.00049211,-0.00096824,0.00138122,0.00015797,-0.00167395,0.00044768,0.00009583
2004/05/18,0.00284800,0.00030230,0.00049372,-0.00106354,-0.00086509,0.00031178,0.00019429,-0.00087353,0.00037733,-0.00074815,0.00139364,0.00027713,0.00051200,0.00022578,-0.00065220,0.00087376
2004/05/19,0.00177743,-0.00073092,0.00028598,-0.00024048,0.00028762,-0.00102481,-0.00006531,0.00027134,0.00048642,0.00225568,0.00025931,0.00059544,0.00030398,0.00134392,0.00046344,0.00180749
2004/05/20,-0.00204368,-0.00015562,0.00083140,-0.00004226,0.00042182,0.00097183,-0.00102782,-0.00008759,-0.00051483,-0.00091701,0.00048524,0.00022648,0.00059970,-0.00140013,-0.00000638,0.00033024
2004/05/21,0.00177634,0.00093304,-0.00065325,-0.00067782,0.00045987,0.00012685,0.00058638,0.00027801,-0.00042567,-0.00048772,0.00037874,0.00014148,0.00041820,-0.00028847,-0.00077057,-0.00029769
2004/05/24,0.00273430,-0.00051305,0.00006845,-0.00003168,0.00110949,0.00004795,0.00038583,-0.00026757,0.00069798,0.00067725,-0.00017151,0.00102765,0.00034169,0.00096054,-0.00155928,0.00022941
2004/05/25,0.00688507,-0.00056915,0.00030107,-0.00056814,0.00048470,-0.00043289,0.00094055,-0.00019980,-0.00085985,0.00015422,0.00051466,0.00144349,0.00050068,0.00162218,-0.00101813,-0.00049279
2004/05/26,0.00205273,0.00062150,-0.00103710,0.00104354,-0.00040336,0.00016502,0.00017383,-0.00011103,-0.00012516,0.00246683,-0.00069147,-0.00029101,0.00054435,0.00281484,-0.00046328,-0.00013484
2004/05/27,0.00012928,-0.00108658,0.00053824,-0.00027459,0.00083098,-0.00002060,0.00009509,0.00051341,0.00076949,0.00054322,-0.00069369,-0.00011124,-0.00032175,0.00070362,0.00116506,0.00022486
2004/05/28,-0.00114834,-0.00042413,0.00008123,-0.00039804,0.00016174,0.00022276,0.00108660,0.00029506,0.00000166,0.00297942,0.00008810,0.00000650,0.00027882,0.00106033,-0.00062918,-0.00035894
2004/05/31,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2004/06/01,0.00171429,0.00108759,-0.00030767,-0.00060937,0.00123458,-0.00026545,-0.00061295,0.00016233,-0.00013317,-0.00192881,0.00293672,0.00182660,-0.00025070,-0.00036178,-0.00132744,0.00079348
2004/06/02,-0.00101453,-0.00039947,0.00018976,-0.00083570,-0.00008743,-0.00068665,0.00002106,-0.00014741,0.00041997,-0.00136621,-0.00040783,0.00011270,0.00019511,-0.00123973,0.00040126,-0.00012462
2004/06/03,-0.00567229,-0.00002129,0.00071803,0.00225539,0.00027062,-0.00026895,0.00021233,0.00025244,-0.00014165,-0.00068353,-0.00062402,-0.00006353,0.00024802,-0.00124964,0.00145794,0.00030359
2004/06/04,0.00282166,-0.00074683,-0.00017830,-0.00073867,-0.00059111,0.00074823,-0.00022003,0.00068382,0.00001089,0.00070545,-0.00037276,0.00004840,-0.00003389,0.00073202,-0.00044710,0.00015689
2004/06/07,0.00579874,-0.00047776,-0.00008517,0.00195118,-0.00054213,0.00082130,-0.00020540,-0.00106883,0.00025995,-0.00012159,0.00059359,0.00126604,0.00068180,0.00039646,0.00042062,0.00071296
2004/06/08,-0.00061937,-0.00039691,0.00074585,-0.00081363,-0.00142100,-0.00060783,0.00037619,0.00055786,-0.00008697,-0.00049759,-0.00054424,0.00106058,0.00030025,-0.00040585,0.00059040,0.00037287
2004/06/09,-0.00611287,-0.00045558,-0.00044594,0.00067240,-0.00036640,0.00078143,-0.00068452,0.00071479,-0.00000539,-0.00074915,-0.00123438,0.00043382,-0.00050820,-0.00221360,0.00023185,-0.00047635
2004/06/10,0.00024115,-0.00026319,0.00071491,-0.00008854,-0.00069021,0.00040072,-0.00003539,0.00030256,0.00007753,-0.00110715,0.00042273,0.00103030,0.00040238,-0.00142610,0.00160165,0.00186447
2004/06/11,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2004/06/14,-0.00683101,-0.00092083,0.00094072,0.00025673,0.00086889,0.00074880,0.00012382,0.00092052,0.00064152,0.00084244,0.00117539,-0.00136400,-0.00047404,-0.00095763,0.00103136,-0.00200841
2004/06/15,0.00480649,0.00063607,0.00006600,-0.00049203,-0.00004467,0.00006355,0.00042084,0.00071213,0.00025430,-0.00020079,-0.00029916,0.00176028,-0.00024507,0.00060650,-0.00229123,0.00043208
2004/06/16,-0.00008122,0.00012663,-0.00100250,-0.00120300,0.00142109,0.00052486,-0.00000677,0.00002124,-0.00039782,-0.00143777,0.00055359,0.00126344,0.00071234,0.00033459,-0.00108912,0.00026595
2004/06/17,-0.00289889,-0.00061095,-0.00041875,0.00134995,-0.00088462,0.00048812,0.00025858,0.00055305,-0.00007539,-0.00100023,0.00039264,0.00055951,0.00093714,0.00001958,-0.00104309,0.00003538
2004/06/18,-0.00020339,0.00040916,-0.00045921,-0.00060333,0.00001845,0.00072095,0.00090328,0.00077617,0.00037819,0.00033771,-0.00162210,-0.00006255,-0.00011894,-0.00135845,-0.00021710,0.00097583
2004/06/21,-0.00135305,0.00056827,0.00024695,0.00033831,-0.00034272,0.00047623,-0.00039017,0.00005460,0.00064090,0.00100641,0.00016648,-0.00003439,-0.00004335,-0.00081537,-0.00119933,-0.00073151
2004/06/22,0.00229677,0.00034425,0.00004075,-0.00080148,-0.00011713,-0.00068249,0.00177897,0.00091510,0.00098514,0.00147672,-0.00124783,0.00077849,-0.00027734,0.00184912,-0.00052609,-0.00018417
2004/06/23,0.00465467,0.00163389,-0.00095862,0.00045147,0.00061718,0.00078891,-0.00010444,0.00055226,0.00052790,0.00010214,0.00102972,-0.00004883,0.00008834,0.00188502,-0.00066390,0.00003628
2004/06/24,-0.00051563,-0.00017745,0.00038416,-0.00091779,0.00099609,0.00006080,-0.00025881,-0.00099240,0.00006990,-0.00169573,0.00123989,-0.00124382,0.00008906,0.00002382,0.00025712,0.00029528
2004/06/25,0.00606867,0.00104167,0.00152873,-0.00056111,0.00190997,-0.00042235,0.00006318,0.00036098,-0.00000649,-0.00113154,0.00282207,0.00021333,-0.00079198,0.00056916,-0.00390239,-0.00080512
2004/06/28,-0.00175174,0.00188215,-0.00040524,-0.00072345,-0.00000069,-0.00059165,-0.00116011,-0.00002855,0.00004321,-0.00079108,0.00027776,0.00127281,0.00035870,-0.00207100,0.00129455,0.00060724
2004/06/29,0.00148715,-0.00038932,-0.00055932,-0.00031865,-0.00037778,-0.00031206,-0.00133829,-0.00044092,0.00046050,-0.00132522,-0.00050883,0.00007865,0.00001139,-0.00174097,-0.00133235,0.00083635
2004/06/30,0.00075427,0.00081573,0.00066645,-0.00028902,0.00019720,0.00028256,0.00042363,0.00029148,-0.00002262,0.00064211,0.00142057,0.00077232,-0.00010318,0.00108819,-0.00006916,0.00112035
2004/07/01,-0.00619295,-0.00138562,-0.00065334,-0.00096551,-0.00073347,-0.00107465,-0.00060675,-0.00054568,-0.00047272,-0.00023126,0.00297665,0.00120342,0.00034017,-0.00152063,0.00046449,0.00003190
2004/07/02,-0.00049096,0.00008362,-0.00045687,-0.00028997,-0.00046735,0.00130008,-0.00155123,-0.00102355,-0.00053056,-0.00066339,0.00005261,0.00055094,0.00060071,-0.00113597,-0.00056598,0.00014979
2004/07/05,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2004/07/06,-0.00863490,-0.00088504,-0.00008277,0.00059610,-0.00111729,0.00046251,-0.00037531,-0.00005424,-0.00149191,-0.00100865,0.00250825,0.00097300,0.00004429,-0.00329486,0.00123542,-0.00040666
2004/07/07,0.00023745,-0.00103068,0.00029029,-0.00010203,0.00001824,-0.00052090,-0.00040779,0.00068848,-0.00063600,0.00141118,-0.00009385,0.00035275,0.00012294,0.00004512,0.00143338,-0.00006558
2004/07/08,-0.00533901,-0.00085169,-0.00051544,0.00097767,-0.00092413,-0.00032063,-0.00022734,0.00010186,-0.00085046,0.00115814,0.00007436,0.00084358,0.00017175,-0.00115607,0.00179617,0.00070996
2004/07/09,0.00221638,0.00172560,0.00042773,0.00040110,-0.00007930,-0.00087313,-0.00003335,-0.00072701,0.00067627,-0.00023054,-0.00093409,-0.00069616,-0.00037978,0.00047132,-0.00020786,0.00069075
2004/07/12,-0.00243969,-0.00099924,0.00055318,0.00005984,0.00023111,0.00091713,-0.00046170,0.00024625,-0.00016865,-0.00103606,-0.00058120,0.00094168,0.00069918,-0.00193307,0.00103448,0.00020736
2004/07/13,-0.00048036,-0.00171617,-0.00086122,0.00156417,0.00004438,0.00005243,-0.00071011,0.00082521,-0.00043856,-0.00044270,0.00041598,0.00038314,0.00011844,-0.00118867,0.00004708,0.00059158
2004/07/14,-0.00098080,-0.00068275,0.00086656,-0.00082165,0.00042975,0.00084643,0.00081893,-0.00005571,-0.00023347,0.00065332,0.00090093,0.00020035,-0.00004305,0.00172353,0.00059543,0.00080090
2004/07/15,0.00148127,0.00025702,0.00057843,0.00029920,-0.00019544,0.00059080,0.00065914,-0.00148948,0.00004619,0.00101427,-0.00081758,0.00011664,0.00054150,0.00105858,-0.00176849,0.00014838
2004/07/16,-0.00435134,0.00002016,-0.00028856,0.00190822,0.00114903,0.00061140,0.00027461,0.00160197,-0.00010818,0.00105260,0.00001557,0.00029987,-0.00034492,-0.00108205,0.00039299,-0.00043638
2004/07/19,-0.00109591,0.00055852,0.00106470,0.00065121,-0.00181286,0.00143390,-0.00091077,0.00014525,-0.00010723,0.00168730,-0.00216633,0.00090516,0.00065508,-0.00066072,-0.00044491,0.00102160
2004/07/20,0.00706253,0.00040398,-0.00021177,-0.00038199,0.00033764,-0.00111787,0.00048366,0.00049434,0.00039662,-0.00005406,-0.00069646,0.00004278,-0.00029459,0.00234002,-0.00197837,-0.00078016
2004/07/21,-0.00848203,-0.00103131,0.00109749,0.00151604,-0.00078241,-0.00020144,0.00008789,0.00093229,-0.00099614,-0.00044405,-0.00121313,0.00042171,0.00125768,-0.00310534,0.00135073,-0.00002961
2004/07/22,0.00353362,0.00033523,-0.00021457,0.00009684,0.00297627,-0.00084401,0.00059747,0.00108184,0.00042971,-0.00015330,-0.00165427,0.00017937,-0.00124008,-0.00084165,0.00229709,-0.00019905
2004/07/23,-0.00536387,0.00069091,0.00107163,0.00037660,-0.00287148,0.00021237,-0.00015949,-0.00052158,-0.00085677,0.00006959,0.00252023,-0.00059287,-0.00045030,-0.00119562,0.00034185,0.00067047
2004/07/26,-0.00214042,0.00048198,0.00003847,0.00040278,-0.00108757,-0.00047329,-0.00075361,0.00003750,-0.00064300,-0.00076926,-0.00348060,0.00171727,0.00072102,-0.00155571,0.00182151,-0.00054087
2004/07/27,0.00787196,0.00144283,-0.00043133,-0.00224395,0.00049019,-0.00039870,-0.00052473,-0.00158987,-0.00050197,-0.00279121,0.00309648,0.00035366,-0.00052420,0.00019571,-0.00040870,0.00005308
2004/07/28,-0.00234056,0.00081214,0.00072401,0.00158842,-0.00095120,-0.00050472,0.00015280,-0.00000387,0.00150250,-0.00038763,0.00202683,-0.00097338,0.00048838,-0.00097500,0.00126093,-0.00056993
2004/07/29,0.00400467,0.00033025,-0.00009243,0.00046233,-0.00025051,-0.00050802,0.00123323,-0.00070226,0.00088638,0.00142230,-0.00056314,-0.00047928,0.00051975,0.00229628,-0.00270760,-0.00076986
2004/07/30,-0.00027286,0.00111347,-0.00107628,-0.00150453,0.00003675,-0.00021489,0.00092488,-0.00042970,0.00017671,0.00009598,0.00190223,-0.00076485,-0.00014538,0.00062530,0.00007962,-0.00058575
2004/08/02,-0.00265167,0.00000597,0.00012163,0.00074599,-0.00051701,0.00133495,-0.00066995,0.00181664,-0.00061792,0.00071676,0.00000926,0.00039125,0.00027942,-0.00323326,0.00012448,-0.00050567
2004/08/03,-0.00789930,0.00101320,0.00048112,0.00094411,0.00029792,-0.00101667,0.00071435,-0.00004584,0.00016106,-0.00059620,0.00048469,-0.00037216,0.00031247,-0.00019148,0.00072585,0.00148570
2004/08/04,-0.00140207,0.00017556,0.00096378,0.00170799,-0.00015328,0.00012174,-0.00092244,0.00054503,0.00042421,-0.00124735,-0.00239432,0.00031500,0.00019290,-0.00361613,-0.00042239,-0.00007127
2004/08/05,-0.00466748,0.00062564,0.00046833,-0.00013979,0.00151677,0.00041684,-0.00210132,-0.00051319,0.00017458,0.00033012,-0.00079534,-0.00036002,0.00024980,-0.00093675,-0.00008325,0.00163587
2004/08/06,-0.00482771,0.00065330,-0.00000076,0.00112656,0.00122751,0.00138219,-0.00165001,-0.00061563,-0.00026736,0.00188714,-0.00208561,0.00001785,0.00054040,0.00057953,0.00127622,0.00012776
2004/08/09,0.00079778,0.00045901,0.00131453,0.00089467,-0.00078087,-0.00116280,0.00083247,0.00122199,-0.00000261,0.00122791,0.00104850,0.00172002,0.00004504,-0.00067301,0.00023713,0.00065218
2004/08/10,0.00616297,0.00045079,-0.00043610,-0.00034689,0.00101229,-0.00086514,-0.00082335,-0.00044840,0.00029303,-0.00125356,0.00056197,-0.00115991,0.00083841,0.00060649,-0.00082016,-0.00055446
2004/08/11,-0.00403437,0.00109569,0.00014226,-0.00152877,-0.00129026,0.00019576,0.00062921,-0.00159412,-0.00035909,-0.00085852,0.00233547,-0.00027559,0.00050248,-0.00035601,0.00005115,-0.00060656
2004/08/12,-0.00547811,0.00001812,0.00112451,0.00012012,0.00100389,0.00066552,-0.00055810,-0.00125714,0.00030272,0.00043599,0.00117542,-0.00073779,0.00115197,-0.00005692,-0.00009282,-0.00049611
2004/08/13,-0.00202269,-0.00170202,-0.00059898,0.00023090,-0.00052120,0.00016655,-0.00035975,0.00055072,-0.00046052,-0.00212130,-0.00041794,0.00019903,-0.00016608,-0.00149885,0.00012593,-0.00009940
2004/08/16,0.00711343,0.00055931,0.00038854,-0.00039571,-0.00021111,-0.00044261,0.00112687,-0.00037842,0.00086820,-0.00027821,-0.00098480,-0.00092301,-0.00007495,0.00093291,-0.00054784,0.00049832
2004/08/17,0.00303551,0.00012580,-0.00026416,0.00058434,-0.00005973,0.00012134,0.00066768,-0.00044211,0.00053114,0.00092774,-0.00100742,-0.00040949,-0.00060108,0.00140511,0.00060633,-0.00018284
2004/08/18,0.00674342,-0.00005818,-0.00058338,-0.00137581,-0.00100828,0.00052773,-0.00014175,-0.00033252,-0.00015864,-0.00020609,-0.00097494,-0.00002333,0.00043653,0.00177031,-0.00155794,-0.00060901
2004/08/19,-0.00222387,-0.00061774,0.00090650,-0.00029254,-0.00007584,-0.00035148,0.00095343,-0.00060881,-0.00018516,-0.00010054,0.00164012,0.00027956,0.00028887,0.00056083,0.00059013,0.00106909
2004/08/20,0.00403325,0.00003807,-0.00067571,-0.00041948,-0.00032538,-0.00045246,0.00079987,-0.00045441,-0.00039745,-0.00189595,-0.00092795,-0.00056496,0.00004507,0.00030859,-0.00281213,-0.00067730
2004/08/23,-0.00278510,0.00006257,-0.00080897,-0.00060006,0.00097970,-0.00064332,0.00070207,0.00013035,0.00011073,0.00096781,-0.00091545,0.00035150,0.00003799,0.00122100,0.00072742,0.00042749
2004/08/24,-0.00189383,0.00094888,-0.00077841,-0.00156673,-0.00031606,-0.00006778,0.00000253,-0.00009216,0.00014375,-0.00150268,-0.00088126,-0.00013272,-0.00045892,-0.00234935,-0.00034494,-0.00012862
2004/08/25,0.00396517,0.00005138,0.00010926,-0.00143441,0.00090617,0.00024423,-0.00012433,0.00002551,-0.00002960,0.00073559,-0.00100741,0.00010230,-0.00042358,0.00106600,0.00041625,0.00012648
2004/08/26,-0.00237161,-0.00083982,-0.00008548,0.00037183,-0.00020396,0.00013511,0.00129391,0.00013200,-0.00010655,0.00039703,0.00018758,0.00046559,0.00036437,-0.00022103,0.00128828,-0.00015713
2004/08/27,0.00220745,0.00055536,-0.00009549,0.00015541,-0.00046036,-0.00026689,-0.00013574,-0.00100217,-0.00035694,-0.00037971,0.00012041,-0.00076092,0.00000285,0.00025495,-0.00106421,-0.00033723
2004/08/30,-0.00583721,0.00034333,-0.00015130,-0.00001975,-0.00094532,-0.00046997,-0.00049933,-0.00037292,0.00001240,-0.00017430,-0.00002802,-0.00075135,0.00040149,-0.00158402,0.00011391,-0.00139817
