Dates,Beta,Book-to-Price,Dividend Yield,Earnings Quality,Earnings Variability,Earnings Yield,Growth,Leverage,Liquidity,Long-Term Reversal,Mid Capitalization,Momentum,Profitability,Residual Volatility,Size,Investment Quality
7/21/2005,-0.002411294,0.000765498,-0.000036928,0.000058546,0.00047879,-0.000370652,0.000361485,-0.000342195,0.000390894,-0.001908054,0.000616254,-0.000721028,-0.000430564,-0.001246227,0.001417294,-0.000526888
7/22/2005,0.001155502,0.000034862,-0.000421971,-0.000033812,-0.000086378,0.000021689,0.000102402,-0.00011462,-0.000298496,-0.000494294,-0.001740567,0.00009384,-0.000881112,0.000006041,-0.001214115,0.000763229
7/25/2005,-0.001609961,-0.000090989,0.00048371,-0.000610385,0.000599422,-0.000245797,-0.000028024,-0.000319257,0.000027389,0.000323656,0.000711005,0.000917081,0.000029955,-0.00021654,0.000320062,-0.000135335
7/26/2005,0.000127771,0.000204654,0.000647695,0.000140119,0.000414729,-0.000454111,0.000398488,-0.000136735,-0.000361591,0.000485633,-0.0001024,0.00051798,-0.000141264,-0.000019791,-0.000624577,0.000221749
7/27/2005,0.000603482,0.000073814,-0.000491586,-0.000048,0.001095971,0.000622866,-0.000188901,0.000604824,-0.000737338,-0.000071607,0.000154893,0.001677027,-0.000113939,-0.000337621,0.000838348,-0.000231075
7/28/2005,0.002700039,-0.000784228,-0.000262911,-0.000729695,-0.000195577,0.000322182,0.000017356,-0.000153354,0.000277646,0.001109067,-0.000442886,0.001987822,0.00067838,0.000320872,-0.000915026,-0.000161053
7/29/2005,-0.000314155,0.000330441,-0.000299676,0.000043323,0.000205791,0.000017572,0.000459574,0.000056445,-0.000740523,0.000029439,0.000335483,0.001269139,0.000680879,-0.000406801,-0.000450792,0.000270609
8/1/2005,0.001747742,0.000211898,-0.000154288,0.000079259,-0.000144228,-0.000066335,0.000702954,0.000240844,0.000059876,0.000252843,0.000064634,0.002054033,-0.000150544,0.000239058,0.000092641,0.000407469
8/2/2005,0.001341712,0.000113914,-0.000141043,0.000719177,-0.000031706,0.00055991,-0.000016209,-0.000016054,-0.000453887,-0.000387073,-0.000955673,0.000785542,-0.000280863,-0.000952144,0.000797693,-0.000210915
8/3/2005,-0.001255174,-0.000244507,-0.000290202,0.000634461,0.000054134,0.000804601,-0.000147379,-0.00011556,-0.000643993,-0.00054904,0.000727199,0.000771201,-0.000901112,-0.001263278,0.001407371,0.000226799
8/4/2005,-0.002790731,0.000427043,-0.000265183,0.000127845,0.000674371,0.000683754,0.000456752,0.00045184,-0.000346815,-0.00033312,0.001033751,0.000020575,0.000155165,0.000031327,0.000525192,0.000070879
8/5/2005,-0.002471219,0.000408884,-0.000695975,-0.000243763,0.000538064,-0.000224105,0.000228668,-0.000049567,-0.00030255,0.00033818,-0.000125626,-0.001096751,0.000539234,-0.000615311,0.000091572,-0.000321998
8/8/2005,-0.00072037,0.000301063,-0.001029725,0.000009685,-0.000509951,0.000272067,0.000225408,0.000232386,0.000034376,0.000344243,-0.000310574,0.0005989,-0.000014024,0.000194833,0.000367575,0.000414811
8/9/2005,0.000767062,-0.000195819,0.000000958,-0.000339921,0.000367691,0.000272876,0.000078254,0.000165896,-0.000125459,0.000442853,0.000195373,0.000565348,-0.000542517,0.001396593,0.00068183,-0.000252445
8/10/2005,0.001508968,-0.00045915,-0.000012072,0.00011045,0.000514393,0.000126186,-0.000272789,-0.000595482,0.000492501,-0.000505672,0.000384397,0.000559617,-0.000682022,-0.000577158,0.000678741,0.000231059
8/11/2005,0.001461743,-0.000341804,-0.000806429,0.000236914,0.000159495,0.000125445,0.000024576,-0.000250573,-0.000766082,-0.000003639,-0.000284769,-0.00011277,-0.00060592,-0.000085354,0.000650658,-0.000103376
8/12/2005,-0.001221194,0.000288373,-0.00071483,0.000173899,0.000674386,-0.000427625,-0.000241717,-0.000378764,-0.000311094,-0.000772253,0.000921648,0.00037128,-0.000071005,-0.000936231,0.000643824,0.000157912
8/15/2005,0.000574747,0.000059695,-0.000360498,-0.000174446,0.001255629,0.000637049,-0.000070217,0.000656319,-0.000383137,-0.000452147,-0.000941335,0.000550512,0.000445873,-0.000715778,-0.000466611,0.000869249
8/16/2005,-0.002700857,0.000100733,0.00074967,-0.00007326,-0.00015521,0.000572133,0.000408559,0.000416073,-0.000046225,0.000809878,0.000743603,-0.00037374,-0.000018613,0.000032119,-0.000538681,-0.000342245
8/17/2005,-0.000465488,0.000097989,-0.000659156,-0.000099736,-0.000138477,0.000074356,-0.00013264,0.000062827,-0.000062468,0.000197878,-0.000230111,-0.000387364,-0.000018607,0.000287759,0.000081972,0.000365499
8/18/2005,-0.001550069,0.000460073,-0.000257949,0.000426985,0.000249716,-0.000320665,0.000080538,0.000127409,0.000135968,-0.000950419,0.000330404,-0.000713518,0.000635212,-0.000093145,0.000212652,-0.000583226
8/19/2005,0.000415363,-0.000000373,-0.000517449,0.000057447,-0.000225256,-0.000288883,-0.000285208,0.0000585,0.000457917,-0.000035105,0.000157891,-0.000377048,0.000058558,-0.000230328,-0.000069196,-0.00015424
8/22/2005,0.001623385,0.000434038,-0.000314355,0.000381262,0.000333117,-0.000390688,0.000045921,0.000279334,-0.000453983,0.000117743,-0.000182286,0.001362624,0.000090789,0.00042552,-0.00022266,0.000267384
8/23/2005,-0.000333841,0.000527709,0.000524271,-0.000476698,0.000077661,-0.000286294,0.000400497,0.000106208,-0.001056979,0.000249938,0.000761359,0.000524896,0.000150022,-0.001052871,-0.000255289,-0.000024948
8/24/2005,-0.000385124,-0.000159565,0.000060031,0.000291663,0.00055802,0.000061652,-0.000291932,-0.000216819,0.000027875,-0.000403763,-0.000480546,0.001020618,-0.000133931,-0.000417641,-0.000855259,-0.000573738
8/25/2005,-0.000561769,0.000312343,0.000856199,-0.000561764,-0.000359554,-0.000830091,-0.000131006,0.000060253,-0.000092741,-0.00023256,-0.000228639,0.000667164,0.000644415,0.00030099,-0.000472532,0.000045267
8/26/2005,-0.002086376,-0.000238943,-0.000925874,0.00004626,0.000277571,0.000144955,-0.000068968,-0.000109146,-0.000279739,-0.000403656,0.001195958,-0.000211856,-0.000282614,-0.000630683,0.000226704,0.000180549
8/29/2005,0.001105222,-0.000382545,0.000357039,-0.000542173,-0.000605325,0.00004883,-0.000433012,-0.000300903,0.000248969,-0.000035485,-0.001213994,0.00039887,0.000028291,-0.000153452,-0.000593663,0.00002524
8/30/2005,0.001002153,0.000336936,-0.000074863,-0.000224893,0.000632366,0.00015812,0.000288186,0.000431478,0.00008325,0.000499016,0.000106809,0.001496836,-0.000139805,0.000656348,0.000168723,0.000317126
8/31/2005,0.0018689,-0.000349793,-0.000101109,-0.00041252,-0.000557824,0.000281815,-0.000148588,0.000303427,0.000980616,0.000191112,-0.0001133,0.001534379,-0.000150402,0.000764529,-0.000792068,-0.000024314
9/1/2005,0.000819894,0.000033223,-0.000647004,-0.000167532,-0.00028697,-0.000001531,-0.000879324,0.000277305,0.000160289,-0.000246623,-0.000300102,0.001579145,0.000548085,0.00059795,-0.000278272,0.000045752
9/2/2005,-0.000378804,0.000239293,0.00035737,-0.00028773,0.000117217,-0.00001401,-0.000064789,-0.000204398,-0.000189425,-0.000440883,-0.000362398,0.001144361,0.00008543,-0.000369955,0.001046597,-0.000307692
9/5/2005,-0.000040677,-0.000107355,-0.000189763,-0.000070376,0.000307713,0.000424189,0.000133357,0.000347459,0.000389954,0.000123436,-0.000474113,0.000209377,0.000035863,-0.000607042,0.000117933,-0.000150645
9/6/2005,0.001769035,-0.000896619,0.000697392,-0.000142087,0.000370495,0.000177098,-0.000429659,-0.000344227,-0.000023921,0.000650381,-0.001081309,-0.000024319,-0.001400357,-0.00061767,0.000209201,0.000502123
9/7/2005,0.001668457,0.000242288,-0.0001915,-0.00001893,-0.000520556,-0.000004101,-0.000027266,0.000152621,0.000145331,0.000694479,0.000969552,0.000380227,0.000043928,0.000503557,-0.00034278,0.000065199
9/8/2005,-0.000734012,-0.000403859,0.000848324,0.000690482,0.000689513,-0.000843648,0.000087859,-0.000376119,0.000135931,-0.000329689,0.000172266,0.000365565,-0.000416674,0.000228569,-0.000139793,-0.000010876
9/9/2005,0.00094746,0.000111805,-0.000653327,0.000560801,-0.000067208,0.00024544,0.000084809,0.000154341,0.000292239,0.00065293,0.00018303,0.000723475,-0.000419189,-0.000012108,0.00032136,0.000133373
9/12/2005,0.001433005,-0.000448047,-0.000760562,0.000757861,-0.000068489,0.000426345,0.000158583,-0.000128384,-0.000387536,0.000612953,0.000001045,0.000276615,0.000331925,-0.000165827,-0.000007121,-0.000152944
9/13/2005,-0.001952868,-0.000411133,0.000429601,0.000013112,0.000529158,0.000046727,0.000060851,-0.000321476,-0.000648634,0.000421305,0.001053139,0.000538196,-0.000432423,-0.000405254,-0.000044092,-0.000570979
9/14/2005,-0.001111657,0.000210091,-0.000021569,-0.000236285,0.000590831,0.000106677,-0.000367653,0.000388152,-0.000108368,0.000409179,0.00108887,-0.000805819,0.000609098,-0.000088819,0.000318436,-0.000251274
9/15/2005,-0.000917884,-0.0001901,-0.000307224,-0.000339164,-0.000170373,0.000052806,-0.000064586,0.000155566,0.000061201,0.000348764,-0.00047077,0.001286606,0.00015941,0.000510848,0.000308297,0.000338424
9/16/2005,0.000835005,-0.0004051,0.000105978,-0.000130464,-0.000028641,-0.000746541,0.000021019,0.00014422,-0.000245219,0.000118165,-0.001253852,0.000487675,-0.000056188,-0.000076881,-0.000331742,0.000169426
9/19/2005,-0.000783348,0.000061948,-0.000522975,-0.000107869,-0.000087493,0.000417583,-0.000132106,-0.000083099,-0.000113688,0.000300872,0.000614122,0.000628719,-0.000056597,0.000342213,-0.000084645,-0.000007643
9/20/2005,-0.000676129,0.000820365,-0.000134224,0.000209187,0.000154571,-0.000746109,0.000780347,0.000711527,-0.000502434,0.000070074,-0.000305899,0.001879356,-0.000166837,-0.000517364,0.000767074,0.000916735
9/21/2005,-0.00151459,-0.000334251,-0.000208838,0.000146807,0.000646455,-0.000189785,0.000186834,-0.000350368,-0.001782535,0.00059157,0.000308388,0.001545569,-0.000165873,-0.001678939,0.000736381,-0.000119747
9/22/2005,-0.000396055,0.000090455,0.00015591,-0.000377071,-0.000687465,0.001249301,0.000352781,-0.000202382,-0.000785116,0.000218651,-0.000393878,0.001896764,-0.000266771,-0.000671064,0.000552743,0.00043069
9/23/2005,0.000975897,0.000600435,0.000280799,-0.000014225,0.000174531,-0.000446107,0.000284425,0.000074469,0.00022369,-0.000343214,-0.00040237,0.000059325,-0.000197022,0.000495302,-0.000666593,0.000332416
9/26/2005,0.003561192,0.00104229,0.00027964,0.000148415,-0.000697227,0.000686875,0.000381493,-0.000177417,0.000259106,0.000621745,-0.000389816,0.002227554,-0.000439262,-0.000063423,0.00018126,0.000337528
9/27/2005,-0.000614702,0.000184941,-0.000438239,0.00014682,-0.000025903,0.000670448,0.000066545,0.000270948,-0.000417424,0.000505962,-0.000163184,0.002475038,-0.000259053,-0.001267101,0.000355596,0.00024503
9/28/2005,0.000570073,0.000840944,-0.001154985,-0.000101534,0.000717424,0.000660646,0.000478513,0.000912706,0.000439191,0.000188519,0.001076893,0.001349016,-0.000366436,0.000737438,0.001457651,0.000476759
9/29/2005,0.001767086,0.000180498,-0.000878425,0.000289772,-0.00007881,0.000383041,0.000147934,0.000368876,-0.000641795,-0.000013704,-0.00000051,0.001089486,-0.000156859,0.000266913,0.000529077,0.000437817
9/30/2005,0.000748098,-0.000208027,0.000076674,-0.000154456,0.000773181,-0.000303822,-0.000472564,-0.000589588,0.000588951,-0.000870661,0.001087237,-0.000513417,0.000462257,0.000859192,-0.000815818,-0.000507818
10/3/2005,0.001412216,-0.000582546,-0.000324739,0.000028098,-0.000041883,0.000194556,-0.000005455,-0.000471298,0.001080695,0.000775243,-0.000017403,0.001233847,0.000600288,0.000883754,-0.001015513,-0.000018628
10/4/2005,0.000734289,0.000344919,0.000346782,0.000727435,-0.000330042,0.000290916,0.000682066,-0.000563594,-0.001607431,0.00147234,0.000620457,-0.000667113,0.000255386,-0.001708389,0.000081166,0.000022165
10/5/2005,-0.005343866,-0.000132492,0.000206155,-0.00029066,0.000182823,0.00020853,0.000662224,-0.000455275,-0.00036287,0.000423393,0.000507251,-0.001012814,0.000389801,-0.001561718,0.000390957,-0.000466836
10/6/2005,-0.004385122,-0.000296316,-0.00047059,-0.000069585,-0.000343623,0.000276328,-0.000006813,-0.000204088,-0.000800224,0.000462307,-0.000753345,-0.002767739,-0.000000185,-0.001897043,-0.000539487,-0.000184936
10/7/2005,0.000905782,0.000200814,-0.000907861,0.000606181,0.000466169,0.000043585,-0.000249299,-0.000010325,0.000124486,-0.000619102,-0.000736361,0.00171826,-0.000291585,0.000387755,-0.000572894,-0.000254707
10/10/2005,-0.000979849,-0.000764883,-0.001248975,0.000374468,-0.00035059,0.000328219,-0.000183814,-0.000310419,-0.000996388,-0.00013014,-0.000526881,-0.000787853,0.00023352,-0.000898209,0.000524875,-0.000159643
10/11/2005,0.000533473,0.000048168,-0.001157398,0.000113912,0.000938454,0.001748691,-0.000208728,0.000264607,-0.000431135,-0.000057334,0.000716077,0.002307766,0.000099427,0.000428078,0.002040082,0.000643543
10/12/2005,-0.002678309,0.000043949,-0.000204119,-0.000504621,-0.000703218,0.000116266,-0.000300205,-0.000070574,-0.001891534,0.000561795,0.000107573,-0.000359924,-0.000015374,-0.000802715,-0.000250583,0.000419844
10/13/2005,-0.000384946,-0.000201905,-0.000041344,0.000149682,0.000003484,0.000288657,-0.000081738,-0.000128188,-0.000005322,0.000551497,-0.001364347,-0.001748876,-0.00026442,-0.000229857,-0.000497576,0.000409155
10/14/2005,0.001353109,0.000028848,0.000770163,-0.000104458,-0.00045278,-0.000735104,0.000132589,-0.000028572,0.000830148,-0.00051385,-0.000734068,-0.000480598,-0.000153501,-0.000400744,-0.00035655,0.000190308
10/17/2005,0.000745472,0.000235189,0.000603505,-0.00021935,0.000085772,-0.000639931,-0.000369407,-0.000047627,0.000364945,-0.000235118,0.000532398,0.000073921,0.000329758,0.00016948,0.000531352,-0.000562071
10/18/2005,-0.001948437,0.000047397,-0.000283028,0.00073157,0.00017955,0.000524782,0.000102468,-0.000059054,-0.000356945,-0.000153132,-0.000599803,0.000895764,0.000130339,-0.000480973,0.00039736,0.00038189
10/19/2005,0.000243759,-0.000054812,0.000390053,0.000551645,-0.000570491,0.000161373,0.000751109,-0.000680689,-0.001279294,0.000099684,-0.002140219,0.000147012,-0.000240885,-0.001946932,-0.000208229,0.000594955
10/20/2005,-0.00141409,0.000378154,-0.00004914,-0.000011877,-0.000569507,-0.000632283,0.000561219,-0.000263924,-0.000363733,0.00021303,0.001564736,-0.000038886,0.00066442,0.000893117,0.000484195,-0.000359786
10/21/2005,0.001413825,0.000302588,0.000086405,-0.000116926,-0.00056916,-0.001524111,0.000361082,-0.000179149,0.001642943,0.000076718,-0.000106251,0.001288738,0.000992663,0.000739818,-0.00026239,-0.000011603
10/24/2005,0.00248161,0.000356952,-0.000415643,-0.000525525,0.000033109,-0.000110047,-0.000262167,-0.000417597,0.001638202,0.000800213,-0.000557285,0.001655653,0.000219118,0.001514537,-0.000649136,-0.000246892
10/25/2005,0.000502217,-0.000086358,0.000150311,0.000516406,-0.00026548,0.000359063,0.00021887,-0.00037848,-0.000844332,0.000776174,0.00095107,0.000848488,-0.000020731,-0.000366558,0.000216241,-0.0004007
10/26/2005,0.000044414,-0.000711618,-0.000032124,0.000528562,0.000147886,-0.00036076,0.0001315,-0.000508091,-0.001035829,-0.000601592,-0.000000658,0.000289697,-0.000526568,-0.000434938,0.0004084,0.000903771
10/27/2005,-0.003314018,-0.000169225,-0.000325471,-0.000249042,-0.000354718,-0.000314062,0.000287191,0.000032077,-0.002097418,-0.000505149,0.000037275,0.000522429,-0.000526162,-0.001214923,0.001065922,0.001018018
10/28/2005,0.000696982,-0.000604435,0.000352185,-0.000060924,0.000208733,0.001804563,-0.000086583,-0.000201439,0.000359567,0.000349631,-0.000506153,0.000198274,-0.000102132,-0.000247476,-0.00043455,-0.000280228
10/31/2005,0.004826566,0.001553441,-0.000224877,0.000240494,-0.000663356,-0.000796713,0.000880537,-0.000820306,0.001247575,-0.000170429,0.000496827,0.002639872,0.000090755,0.001812536,0.00008964,0.000506644
11/1/2005,0.001192822,0.000707178,-0.001145281,-0.000543782,-0.000546447,0.001005592,0.000089425,-0.000269642,0.000801558,-0.000107632,0.001406401,0.00141091,0.000161684,0.001135202,0.0007081,-0.000615098
11/2/2005,0.002894254,-0.00083528,0.000526687,-0.0004852,-0.000243507,0.000815761,0.0006121,0.00013558,0.001442994,0.000747415,-0.000999296,0.001592711,-0.00061761,0.000657889,-0.001389299,-0.00022706
11/3/2005,0.001457013,0.000512972,-0.000371298,0.000078914,0.000232391,-0.000629357,0.000336482,-0.000371556,0.000371753,-0.000255073,0.000516837,-0.000112611,-0.000833931,0.000759712,0.000961453,0.000674668
11/4/2005,-0.000341831,0.000325824,-0.000826576,0.000576122,0.00015956,-0.000389306,-0.000721227,0.000621355,0.000722296,-0.000223575,-0.000746077,-0.000525065,0.00046121,0.000346468,0.000543834,-0.000461742
11/7/2005,0.000106922,-0.000393673,-0.000529546,-0.000521084,0.000071098,-0.00017031,-0.000488448,0.000535085,0.000590311,-0.000557636,-0.000915391,-0.000876089,0.000091628,-0.0000705,-0.000160214,0.000374286
11/8/2005,-0.002141017,-0.000449804,0.000260415,0.000698684,0.000409956,-0.000821837,0.001070808,0.00035942,-0.000620245,0.000288835,0.000072245,0.000279065,-0.000428292,-0.002331737,0.000226424,-0.00008287
11/9/2005,-0.000528699,0.000099495,0.000671938,0.00058934,-0.000258156,-0.000024298,-0.000064217,-0.000244189,-0.000341512,0.000196386,0.000273503,-0.0002152,0.000015332,-0.001406097,-0.000473587,0.000118325
11/10/2005,-0.000453729,0.00014285,-0.000083685,0.000165989,-0.000184899,-0.000050628,-0.000377845,-0.000913126,-0.000445156,-0.000524466,-0.000271955,-0.001338189,0.000631355,-0.000658589,0.000797834,-0.000184601
11/11/2005,0.001803853,0.000110627,-0.000219105,-0.00016857,-0.000438675,0.000089826,-0.000004239,-0.000162375,0.001411939,0.000438186,0.000469079,-0.000554073,-0.00022869,0.001405428,0.000583469,0.000256103
11/14/2005,-0.000899636,-0.000572351,-0.000605678,-0.00009918,-0.000114827,0.00064567,-0.000115941,0.000009136,0.000017232,0.000094183,0.00021565,-0.000429625,0.000019276,-0.000896513,0.000330377,-0.000340415
11/15/2005,-0.001700937,-0.000443939,-0.000004513,-0.00019008,0.000539693,0.000595418,0.000399983,0.00023805,-0.000063607,0.000912074,0.000749424,0.000221143,0.000173723,-0.001424463,0.000681615,-0.000301203
11/16/2005,0.000133883,0.000374101,-0.000296756,0.000032859,0.000560005,-0.000243925,-0.00027623,0.000096726,0.000418123,-0.000173144,0.000750935,0.00204819,0.000486066,-0.000883908,0.001227061,-0.000520563
11/17/2005,0.003695413,-0.000050238,-0.000232696,-0.000120219,-0.000596954,0.000100403,0.000142185,0.000178562,0.000526734,0.000461236,-0.000371099,0.001909319,0.000182277,0.001313524,-0.000458731,0.000054615
11/18/2005,0.001893937,-0.000115055,0.000653981,0.000008268,0.00005027,-0.000683105,0.000024002,0.000050059,-0.000315645,0.000872064,-0.00045437,-0.00056337,-0.000144075,0.000585764,0.000110974,0.00017917
11/21/2005,0.001061166,-0.0006362,0.000206884,-0.000169821,-0.000004003,-0.000196973,0.000257618,-0.00016079,0.000778475,0.000448503,-0.000395594,-0.000492526,0.000589827,-0.000695324,-0.000399654,-0.000457561
11/22/2005,0.000394938,0.000164094,0.000063247,-0.00047503,-0.000515166,0.000598051,0.000325412,-0.000062174,0.000617852,-0.000329108,0.000313371,0.000279205,-0.000328384,0.000637677,-0.000893466,0.000142553
11/23/2005,0.000154982,0.000436571,0.000365255,0.000103589,-0.000237099,0.000368406,0.000048864,-0.000200425,0.000583073,0.000128845,0.000177278,-0.000349521,-0.000078442,0.000921062,0.000456222,-0.000060638
11/24/2005,-0.000545981,-0.000184519,0.000721774,-0.000369955,0.000074183,0.000212316,0.00038778,-0.000052502,-0.000334896,0.000076982,-0.000397265,0.000151123,-0.000031911,-0.00100829,-0.000039687,0.000435327
11/25/2005,0.000354521,-0.000135186,-0.000673056,0.000386262,0.000372928,-0.000218207,-0.000644722,0.000075964,0.001009299,-0.000245068,0.000089366,0.000918046,-0.000087112,0.001428832,0.000004559,-0.000068056
11/28/2005,-0.002409858,-0.00005034,-0.000005964,-0.000121998,0.00040513,-0.000400601,-0.000323175,0.000062765,-0.000439286,-0.000347806,0.00003834,-0.00144098,-0.000111004,-0.000746719,0.001152196,0.000161283
11/29/2005,0.000132221,0.000275785,0.000080814,0.000073841,-0.000179397,0.000813771,-0.000659014,0.0001466,-0.000315073,-0.000183929,0.000907807,0.00155262,0.000446168,-0.000876613,-0.00136089,0.000212903
11/30/2005,0.00045227,-0.000183247,-0.000540878,-0.000596436,-0.000481866,0.000277509,0.00049841,0.000423009,0.000690745,0.000552787,-0.000034895,0.001027814,-0.000489861,0.00103377,-0.003444318,0.000271582
12/1/2005,0.003134966,0.000746511,-0.000087416,-0.000151189,-0.000261463,-0.000031411,0.000015665,-0.00029141,0.000833341,0.000366064,0.000202779,0.000216955,0.000295383,0.000656241,0.000271171,0.000767424
12/2/2005,0.001133219,-0.000204105,-0.000233673,0.000076327,0.000123794,0.000123832,0.000094167,-0.000095837,-0.000061081,-0.000004997,-0.000255472,0.001324794,0.000014126,0.000026923,0.000773528,-0.00024157
12/5/2005,-0.00081886,-0.000051829,0.00003644,0.000100582,0.000463431,-0.000039221,-0.000430889,-0.000323182,0.001895533,0.000252225,0.000053786,0.002083009,0.000446342,0.000667308,-0.001324945,-0.000242513
12/6/2005,0.000785771,-0.000133791,-0.000366241,-0.00083336,0.000880719,0.000094196,-0.000130134,-0.000069486,0.000431794,-0.000222229,-0.000385904,-0.00077282,0.000620793,0.000919926,0.000292568,0.00016457
12/7/2005,-0.00035165,0.000734491,-0.000170454,0.000480708,0.000278589,-0.000396696,0.00005537,0.000164871,-0.00098783,0.000175496,0.000444132,-0.000765941,0.000440022,-0.000035222,0.000897431,0.00040474
12/8/2005,-0.000228443,0.000056125,0.000306003,0.000482589,0.000167327,-0.000383799,0.000325288,0.000587563,0.000627849,0.000551727,-0.000420378,0.000117262,0.000141559,-0.000157747,-0.001047973,-0.000267557
12/9/2005,0.001275301,-0.000099287,-0.000230982,0.000086794,-0.000116654,-0.000453401,0.000105499,0.000561024,0.001294608,0.000243326,-0.000354122,-0.000028148,-0.000179781,0.001801874,-0.000162646,0.000056536
12/12/2005,0.000865228,0.000164047,0.000116588,-0.000687187,-0.000167138,0.000268871,0.000421027,0.000180136,0.000987101,0.000245945,0.000301292,0.000659132,-0.000567251,0.000382329,-0.00010339,0.000883513
12/13/2005,-0.001204023,-0.001367634,-0.000108003,0.000022293,-0.000248869,0.001045759,-0.000187588,0.000490285,0.000434686,0.000440607,0.000183312,-0.000192756,-0.000168385,-0.001024018,0.000341524,-0.000125595
12/14/2005,-0.001296946,-0.000230411,-0.000439066,-0.000462079,-0.000164533,0.000571906,-0.000233144,0.000075483,0.000968716,0.000251053,0.000371218,-0.000799842,-0.000351018,-0.000055809,-0.000655995,-0.00032884
12/15/2005,-0.001507525,-0.000367741,-0.000370919,-0.000712901,0.000618587,-0.000192716,-0.000966956,0.000189475,-0.000009508,0.000228253,0.000299017,0.000088832,0.000060319,0.000116952,-0.000007094,-0.000116152
12/16/2005,0.000239765,-0.000199734,0.000699154,0.000268032,0.00057295,0.000407261,-0.000126226,0.000222962,-0.000835846,0.000297663,0.000232978,0.000462256,0.00054353,-0.00028262,0.000189975,-0.000528097
12/19/2005,-0.000357818,0.00033389,0.000052353,0.000010645,-0.000561131,0.000500231,0.000085435,0.000408803,-0.000908786,-0.000095121,0.000544099,0.000259816,0.000589078,0.000023769,0.001288377,-0.000073927
12/20/2005,0.000789752,-0.000447754,-0.000346388,0.000239277,-0.000635163,0.000583987,-0.000080093,-0.000119839,0.000131934,-0.00071784,0.00030817,0.001119129,-0.000422885,-0.000298093,0.00003332,0.00021524
12/21/2005,0.004083302,-0.000389443,0.000152892,0.000538814,-0.000562603,0.000061207,-0.000153682,-0.000338254,-0.000023703,-0.000192376,0.000245256,0.000879584,-0.000853422,-0.000013115,-0.000247224,-0.000073996
12/22/2005,0.001165358,0.000057814,0.000609277,0.000360329,0.000309703,-0.000113759,0.00029522,0.000250891,0.00000782,-0.000995403,0.000248769,-0.000871927,-0.000442301,0.000754914,0.00007252,-0.000114416
12/23/2005,0.000224311,-0.000000715,0.000106208,0.000016029,0.00015506,-0.000090541,-0.000070169,0.000166839,0.000170192,-0.00005571,-0.000004547,0.000118918,0.00003278,0.000292301,-0.000465745,-0.000051309
12/26/2005,0.00000843,-0.000743579,0.000056776,-0.00077025,-0.000171739,-0.000529048,-0.000063007,-0.000042985,0.000606242,-0.00051857,0.000030595,-0.000961217,-0.000139854,0.00093161,-0.000425171,-0.000377503
12/27/2005,-0.000930126,0.000303244,-0.000098696,-0.000237856,-0.00018415,0.000040785,-0.000121791,0.000143994,-0.000596908,-0.000260412,0.000536519,-0.000274135,0.00057189,-0.000333505,0.000523592,-0.000258938
12/28/2005,-0.000447566,-0.000396847,0.000031336,0.00019756,-0.000068612,-0.000085305,0.000003649,-0.000583259,0.001122174,0.000221266,-0.000071737,0.0002766,-0.000424164,-0.000547085,-0.001050439,-0.000300334
12/29/2005,0.000376001,0.000242565,-0.000309362,-0.000231829,-0.000354774,-0.000152217,-0.000227953,0.000178174,-0.000017877,-0.000237111,-0.00014678,0.000685079,0.000280477,0.000077226,-0.000381417,-0.000307308
12/30/2005,-0.00180461,-0.000009521,0.000026549,0.000313486,0.000602794,0.000315224,-0.00000188,0.00085657,-0.000329907,0.000045978,0.000607522,0.000067954,-0.000183621,0.000841159,-0.000849084,-0.000411831
1/2/2006,-0.000087223,-0.000375913,-0.000188048,0.000200421,0.000228229,0.000218935,-0.000308508,-0.000209877,0.000578737,0.000830033,0.000152149,0.000193165,-0.000106666,0.000608626,-0.000224054,-0.000441341
1/3/2006,0.001628735,-0.000937941,0.000047542,0.00033495,-0.000585638,0.001155824,-0.00005041,-0.000324361,0.00138925,0.000909154,-0.000145273,0.001016148,-0.000776575,0.001267079,-0.00032001,0.000314121
1/4/2006,0.002353974,0.000481182,0.000385035,-0.000459488,0.000133872,0.000396904,0.0005796,-0.000220015,0.000241395,-0.000152223,0.000888066,0.000431895,-0.00050253,0.000989806,-0.000357627,0.000271701
1/5/2006,0.000561875,0.000441994,0.000487513,0.000303932,0.000477853,0.001148671,0.00007094,0.000020521,-0.000298213,0.000289743,0.00032209,-0.00108413,0.000034582,0.000766231,-0.001008248,0.00011415
1/6/2006,0.000706767,0.000026414,0.000115316,0.000449309,-0.00001784,-0.000408129,0.000406584,-0.00040779,0.000010293,-0.000135746,0.00083271,-0.000514495,-0.000681581,-0.000630723,-0.000299203,0.000105609
1/9/2006,0.001586798,-0.000032391,-0.000370918,0.000131157,0.000117379,0.001145039,-0.000141799,0.000016752,0.000891825,-0.000126309,0.000026445,-0.000632611,-0.000323675,0.001423368,-0.000846739,0.000239057
1/10/2006,-0.001837587,-0.000043075,0.000284591,-0.001043253,-0.000086103,-0.0004002,-0.000206403,0.000688285,0.000659491,-0.000497019,-0.000977472,-0.000071708,-0.000053214,-0.000720805,-0.001879896,0.000096845
1/11/2006,0.000444028,0.000294758,-0.000315382,0.000164727,0.001053288,0.00038942,-0.000472119,-0.000045258,0.000261105,-0.000184474,0.000384749,-0.001115698,-0.000197884,0.001739606,0.000928381,0.000405139
